0.02293759984,0.0378368643,0.8162626607,0.1957819859,0.1421387565,0.2838578735
0.1001411091,0.5395483844,0.9864795857,0.8512653314,1,0.9802059788
0.3212678626,0.4480916547,0.1046030021,0.7353453405,0.4538971026,0.7253484527
0.8694157506,0.6778812954,0.1618095537,0.2092568992,0.3978542698,0.3613177168
0.127045784,0.1110857101,0.8383487015,0.05164481326,0.01313603846,0.2188373646
0.2890714988,0.2045594526,0.9406675215,0.1350266819,0.04890578008,0.1461428428
0.4352531739,0.4705028663,0.6123014201,0.4491668131,0.3219851497,0.1806475809
0.8194035935,0.795088707,0.3313469512,0.03088172972,0.003491779701,0.8016267044
0.1135853719,0.1389700502,0.5909409861,0.03195563141,0.007019587149,0.4643366677
0.01090552856,0.004942227335,0.7528474244,0.1141911331,0.03087339729,0.862611188
0.7220414605,0.9880541653,0.3845988942,0.2601208372,0.2136988066,0.3583143042
0.2408023892,0.04197836311,0.3306981704,0.4160194786,0.3083976249,0.2777655176
0.0620896408,0.1126248784,0.05917997949,0.3441459661,0.3958385219,0.473958302
0.1723478265,2.12E-06,0.9922704421,0.17406951,0.1112261584,0.06756941672
0.003446752058,0.0001824346524,0.3546196488,0.08989666934,0.04759810862,0.4714454667
0.003599584227,0.002258377814,0.3824335422,0.8435179206,0.4533757515,0.4157245858
0.8041851545,0.9981492055,0.153519432,0.6328400869,0.8283007906,0.1595600446